Publicerings-id,Konto-id,"Kontots användarnamn",Kontonamn,Beskrivning,"Varaktighet (sek)",Publiceringstid,Permalänk,Inläggstyp,Datakommentar,Datum,Visningar,Räckvidd,Gilla-markeringar,Delningar,Följer,Kommentarer,"Sparade objekt"
18111488137572598,17841401025644590,p4stockholm,"P4 Stockholm","OBS P4 Stockholms reporter kastade såklart grus på isfläcken och felanmälde den till Stockholms stad",21,"01/27/2026 06:43",https://www.instagram.com/reel/DUBJFukjOHf/,"IG reel",,Livstid,17915,12403,136,26,1,8,3
18217985872309765,17841401025644590,p4stockholm,"P4 Stockholm","I går kväll togs beslutet och på måndag börjar det gälla.

Stockholms stad förbjuder lustgas i berusningssyfte i tätortsområden vilket i praktiken innebär nästan hela Stockholms kommun.

Det betyder att polis och ordningsvakter får större befogenheter att ingripa om de ser att lustgas brukas på offentlig plats.

Att sälja lustgas i berusningssyfte blev olagligt i Juli 2025 men det är fortfarande inte kriminaliserat att bruka lustgas.

Foto: Johan Nilsson/TT",0,"01/27/2026 03:00",https://www.instagram.com/p/DUAvyp2D7lJ/,"IG image",,Livstid,9045,5806,115,19,0,2,3
17877967101465457,17841401025644590,p4stockholm,"P4 Stockholm","Enskedebon Emma Blomdahl  och Charlie Wågberg från Hägersten är två av deltagarna som ska försöka hitta kärleken i årets säsong av datingprogrammet Love Island som har premiär idag.
💕🏝
 ""Mycket kärlek, en hel del drama och starka karaktärer som står upp för sig själva"". det är vad som väntar tittarna säger Emma Blomdahl och ""snygga människor"" flikar Charlie Wågberg in.
💕🏝
Programmet spelas in i en villa på Cypern och är riggad med kameror som följer de mesta som deltagarna gör men vad kommer föräldrarna tycka? 
💕🏝
"" De är inte så dömande men såklart vissa scener är lite skämmiga, jag får se till att dom blundar då"" säger Charlie.

Foto: Nils Siwe / Sveriges Radio",0,"01/26/2026 03:02",https://www.instagram.com/p/DT-LTBAACiO/,"IG image",,Livstid,33459,20436,123,23,2,0,13
18074641535355908,17841401025644590,p4stockholm,"P4 Stockholm","Olle Forsén från Bromma vabbade sin dotter Alma Forsén, som hade flera olika ätstörningsdiagnoser under tonåren.

Antalet föräldrar som vabbar tonåringar har ökat markant under en lång period vilket kopplas till den ökade psykiska ohälsan bland barn, enligt Försäkringskassan. 

Alma Forsén, som idag är 20 år och frisk, minns tiden under sjukdomsåren. ""Det var jättejobbigt att få vård av sina föräldrar när man bara ville vara en vanlig tonåring och samtidigt hade jag jättemycket skuldkänslor, det kändes som att jag förstörde deras liv.""

Olle Forsén råder andra föräldrar som är i liknande situation idag att våga be om hjälp. ""Ta hjälp av nära och kära, av vården, kommunicera med ditt jobb och försök att ta tid att ta hand om dig själv också."" 

Foto: Privat",0,"01/25/2026 21:00",https://www.instagram.com/p/DT9hydfgelO/,"IG image",,Livstid,109115,72011,324,30,8,2,67
17847801072651210,17841401025644590,p4stockholm,"P4 Stockholm","Under lördagen avgjordes SM i blindprovning i centrala Stockholm – där landets skickligaste vinprovare tävlar om att pricka rätt på allt från druva till ursprung. 🍷
”Det är så lustfyllt när man lyckas träffa rätt”, säger deltagaren Maria Collsiöö som tillsammans med laget Vinskribenterna tog hem en tredjeplats. 🍷
SM i år  lockade fler anmälda lag än någonsin tidigare
🍷
📸: Rosanna Lindén / Sveriges Radio",0,"01/25/2026 04:00",https://www.instagram.com/p/DT7tFuxgXVy/,"IG image",,Livstid,10190,6240,56,2,0,0,6
17847737709636554,17841401025644590,p4stockholm,"P4 Stockholm","Under helgen har det räknats fåglar runt hela Sverige i en årlig inventering som kallas Vinterfåglar inpå knuten där allmänheten uppmanas att räkna fåglar.
🐦
Fågelfotografen Annika Jernström har bidragit genom att räkna fåglar vid Tyresö slott. ""Jag älskar fåglar och vill bara ut mer och se dem"" säger hon.
🐦
Fågelräkningen görs för att hålla koll på vilka arter som blir fler och vilka som blir färre. Räkningen pågår 23-26 januari och även förskolor och skolor kan delta.
🐦
Foto: Rosanna Lindén/Sveriges Radio",0,"01/24/2026 22:30",https://www.instagram.com/p/DT7HStOgTeR/,"IG image",,Livstid,10492,6703,82,4,0,0,1
18068885129187969,17841401025644590,p4stockholm,"P4 Stockholm","Fredrik Streiffert gör succé som ""den siste fotografen"" med sina foton av stockholmare.
❤❤❤
Han fotograferar folk han möter på gatan, bilderna och berättelserna delar han sen på sociala medier. 
❤❤❤
Fokus är att träffa personer som är underrepresenterade, och inte de som redan har en röst i samhället.
📸📸📸
”Det som står ut i hela den här mixen av människor jag träffar är att alla har en historia och att alla har nåt på hjärtat. Det är faktiskt slående”.
📸📸📸
Foto: Anna-Karin Lodin/Sveriges Radio",0,"01/24/2026 04:49",https://www.instagram.com/p/DT5N3W6CFL4/,"IG image",,Livstid,9713,6082,96,2,0,1,3
17937120147117480,17841401025644590,p4stockholm,"P4 Stockholm","Ja allt som kunde gå fel gick fel när vi intervjuade skådespelare Kim Souvlaki, eller Kim Sulocki i morgonprogrammet.

Vi får verkligen hoppas att Kim inte har samma otur ikväll när hans teaterföreställning ”Pjäsen som går åt helvete” har premiär.
Break a leg!

Foto: Nils Siwe/ Sveriges Radio",158,"01/23/2026 07:00",https://www.instagram.com/reel/DT24JZRjKWk/,"IG reel",,Livstid,13297,9835,217,17,0,25,17
18084768083132408,17841401025644590,p4stockholm,"P4 Stockholm","🏆Han är ""Årets Sportförälder""🏆
Av över 2000 nomineringar från hela Sverige så blev det till slut fotbollstränaren Tung Nguyen från Kallhäll som tog hem det prestige fyllda priset.
⚽
""När jag ser barnens glädje, det är något unikt. Jag tycker det är jättefint att se när barnen umgås med varandra."" Säger han.
⚽
När Tung Nguyen tog över laget Kallhälls FF (pojkar födda 2013)  var det ett lag i kris både på och utanför planen.
""Det var dålig attityd, det fanns ingen teamkänsla eller motivation""
Men på bara ett år lyckades Tung Nguyen förvandla laget helt och hållet.
⚽
 Han införde tydliga regler för hur man ska bete sig mot varandra och gjorde träningarna mer lekfulla för att spelarna skulle få tillbaka spelglädjen.
Laget gick från att alltid förlora till att börja vinna överlägset även om det inte är det viktigaste för Tung Ngyuen.
⚽
""Vi spelar i första hand en fin fotboll och det får barnen att utvecklas, resultatet är inte så viktigt för mig i första hand utan att de måste utvecklas"".

Foto: Privat",0,"01/23/2026 03:33",https://www.instagram.com/p/DT2gbXPAMz9/,"IG image",,Livstid,26881,17289,377,24,1,17,9
17842825212679932,17841401025644590,p4stockholm,"P4 Stockholm","Åtta fängelser i landet förbereds för att kunna ta emot barn från 13 år.
⛓️
P4 Stockholm fick en rundvandring i den del av anstalten Rosersberg där barn från 13 år som dömts för grova brott kan få avtjäna sitt straff, om Tidö-partiernas förslag om sänkt straffbarhetsålder blir verklighet.
⛓️
”Det är sex stycken bostadsrum på ungefär 10 -12 kvadrat inklusive toalettutrymme” säger Gabriel Wessman, anstaltschef på Rosersberg norr om Stockholm.
⛓️
Beslut i frågan väntas under våren och ska i så fall gälla från den 1 juli.
⛓️
Video: Johanna Sjöqvist Harland & Minja Sandlin/Sveriges Radio",0,"01/22/2026 21:52",https://www.instagram.com/reel/DT15VaOjJWd/,"IG reel",,Livstid,16445,12362,103,16,0,12,13
18027114098787539,17841401025644590,p4stockholm,"P4 Stockholm","AW-gata, barngata eller varför inte en vattengata?
Stockholms Handelskammare har byggt en modell för att hitta de optimala platserna för nya gågator till sommaren.

""vi tittat på var folk bor, hur gamla de är, var restauranger och kaféer ligger. Så har...
vi kombinerat det med hur Stockholm ser ut rent geografiskt och tagit
fram gator med störst potential"", berättar stadsutvecklaren  Frans Elinder.
🍻
Några av förslagen:
AW-gata: Norrlandsgatan (Kungsgatan – Mäster Samuelsgatan).
Omringad av både kontorslokaler och barer.
🚸
Barngata: Upplandsgatan (Frejgatan – Karlbergsvägen).
En plats där det bor många barn och där det är lång till närmsta park eller lekplats.
🏊
Men vad är Stockholm utan en vattengata? 
Kungsholms strand (Industrigatan – Inedalsgatan) står som en av kandidaterna till att bli en badgata med nära till både vatten och kollektivtrafik.

Vilken typ av gågata vill du införa i sommar?

Foto: Anna-Karin / Sveriges Radio",0,"01/22/2026 11:00",https://www.instagram.com/p/DT0uzKZANzF/,"IG image",,Livstid,10863,7030,73,3,0,2,3
17874191301489099,17841401025644590,p4stockholm,"P4 Stockholm","45 000 fjärdeklassare deltog i 2025 års omgång av tävlingen ""Den stora läsutmaningen"", som går ut på att läsa flest antal minuter. 

Vinnare blev Tallbackaskolan i Solna, där Alia och Helia går. På bilden ses de med mentor Narin Aktas. 

En elev i klassen läste 70 böcker under tävlingen, som pågick i tre månader.

Det vinnande genomsnittet för klassen landade på tre timmar per elev och dag. 

Foto: Rasmus Almerud/Sveriges Radio",0,"01/22/2026 06:54",https://www.instagram.com/p/DT0Sl9KDnEZ/,"IG image",,Livstid,35752,26252,95,8,0,3,3
18077175290589201,17841401025644590,p4stockholm,"P4 Stockholm","Stellan Skarsgård nomineras till världens finaste filmpris, en Oscar, för sin roll i den norska filmen ”Sentimental value”.

Han nomineras i kategorin ""bästa maningliga biroll"". Oscarsgalan äger rum den 15 mars i Los Angeles.

Han fick nyligen en Golden Globe för sin insats och även det europeiska filmpriset EFA.

Bara en annan svensk manlig skådespelare har tidigare blivit nominerad till en Oscar. Max von Sydow nominerades både för “Pelle erövraren” 1988 och för “Extremt högt och otroligt nära” 2011.

Foto: Chris Pizzello/AP/TT",0,"01/22/2026 05:51",https://www.instagram.com/p/DT0Lb6VApuk/,"IG image",,Livstid,12411,8168,474,8,4,2,6
17984640824934192,17841401025644590,p4stockholm,"P4 Stockholm","Gatumusikanten Per Hellberg står i Skanstull och välkomnar trötta morgonpendlare med lite härlig livemusik precis som han gjort tusentals gånger förr.
🎸
För det är nämligen så att Per Hellbergs stämma har ekat i Stockholms tunnelbana ända sedan 1964.
– Jag började spela som tonåring vid Mariatorget, då hade stationen precis blivit invigd och jag behövde pengar till cigarretter, berättar Per Hellberg.
🎸
Nu 60 år senare spelar han fortfarande för oss Stockholmare och berättar att han får mycket kärlek och uppskattning tillbaka, nyss hade han ett möte som berörde honom lite extra.
– Jag fick nyligen ett sms från en kvinna som precis hade swishat som skrev att hon hade vaknat upp ledsen och deprimerad men att allting vände efter att hon hört mig spela, sånt där blir man glad av att höra.
🎸
Foto: Rosanna Lindén / Sveriges Radio",0,"01/21/2026 07:00",https://www.instagram.com/p/DTx1bTfjCx_/,"IG carousel",,Livstid,14237,5914,315,22,0,9,7
18374595289088039,17841401025644590,p4stockholm,"P4 Stockholm","Kungens syster prinsessan Désirée har avlidit, meddelar Kungahuset.

”H.M. Konungens syster Prinsessan Désirée, friherrinna Silfverschiöld har, omgiven av sin familj, lugnt och stilla avlidit i sitt hem på Koberg i Västergötland onsdagen den 21 januari 2026 i en ålder av 87 år”, skriver hovet.

Foto: Maja Suslin/TT",0,"01/21/2026 03:40",https://www.instagram.com/p/DTxXnKjE75p/,"IG image",,Livstid,15253,9509,312,11,1,14,10
17963503799986938,17841401025644590,p4stockholm,"P4 Stockholm","Tunnelbanan kan vara en rätt grå och tråkig plats, men inte om du åker från Ängbyplan när Hector Riveros sitter i spärrluckan.
🚉👋
Här hejas det glatt till alla trötta morgonpendlare.
— Tunnelbanan är en trist plats och den måste lyftas upp och det här är mitt sätt, och oftast räcker det med ett ”godmorgon”, folk blir glada, säger han.
🚉👋
I över 20 års tid har Hector arbetat som stationsvärd och lika länge har han spridit glädje till Stockholms resenärer. Och själv är är han alltid på gott humör.
— Det är gratis att vara på gott humör, problem försvinner inte bara för att man surar.
🚉👋
Resenären Björna hälsar på Hector varje morgon och blir lika glad varje gång.
— Det är guldvärt verkligen, han finns här varje morgon och gör mig alltid på gott humör.
 
Har Hector hälsat på dig någon gång?
Foto: Rosanna Lindén",0,"01/20/2026 02:48",https://www.instagram.com/p/DTus7yxjAbf/,"IG carousel",,Livstid,74122,42498,1524,114,17,31,69
18089936045051580,17841401025644590,p4stockholm,"P4 Stockholm","RÄDDADE 87-ÅRIGA KARIN
P4 Stockholms granskning visar hur Karin, 87, lurades att sälja sin lägenhet på Kungsholmen cirka två miljoner kronor under marknadspriset till mäklarens egen bror, som också han är mäklare. 

Anders Carnell, som är ordförande i bostadsrättsföreningen där Karin bor, reagerade på det låga priset och på att det inte fanns någon annons för lägenheten. 

""Jag ser också namnet på köparen och då ringer det en klocka. Jag känner igen det här namnet, efternamnet alltså. Och så plockar jag fram den här bilden jag hade tagit av anslaget i porten och ser att det är ju samma namn"". 

P4 Stockholm har granskat köpekontrakt, handskrivna värderingar och telefonlistor som visar på ett stort antal kontakter mellan den ene mäklarbrodern och Karin. Och trots att det saknades uppdragsavtal så har han haft nycklar till lägenheten och visat den. 

Anders och styrelsen beslutade att inte godkänna affären. Han anmälde saken till Fastighetsmäklarinspektionen och kontaktade mäklarfirman där mäklarbrodern arbetade, som sedan fick sparken.

Foto: Thomas Heldmark/Sveriges Radio",0,"01/20/2026 02:03",https://www.instagram.com/p/DTuntjBCvOh/,"IG image",,Livstid,272664,173717,6911,615,48,311,147
18179885431368357,17841401025644590,p4stockholm,"P4 Stockholm","I protest mot Donald Trump föreslår Moderaterna i Stockholm stad hissa Grönlands flagga vid stadshuset som en solidaritetsgest mot det grönländska folket.
 
Senast en utländsk flagga hissades vid stadshuset i solidaritet var 2022, då Ryssland invaderade Ukraina. 

Foto: Lars Pehrson/SvD/TT",0,"01/19/2026 23:04",https://www.instagram.com/p/DTuTSkiAJ31/,"IG image",,Livstid,20054,12524,501,12,3,10,14
18084037670169861,17841401025644590,p4stockholm,"P4 Stockholm","🎥 Tarik Saleh blev Guldbaggens kung. Hans ”Eagles of the republic” tog hem sex priser – däribland för bästa film. 
🎬Stockholmaren och söderkisen Tarik, tog också hem baggen för bästa manus. 
🎥Fares Fares fick priset för bästa manliga skådespelare för sin huvudroll i filmen.
 🎬Virginie Montel vann priset för bästa kostymdesign 
🎥 Dessutom vann filmen baggen för bästa produktionsdesign och bästa visuella effekter.

GRATTIS TARIK⭐️⭐️⭐️⭐️⭐️
Paul Wennerholm/TTs",0,"01/19/2026 13:42",https://www.instagram.com/p/DTtS4-WD2Lh/,"IG image",,Livstid,15696,10023,274,1,0,4,4
18078205871014376,17841401025644590,p4stockholm,"P4 Stockholm","Överklagande av bygglovet, namninsamlingar och politiska utspel.
Reaktionerna mot nya Nobel Center som ska byggas vid Slussen (se nästa bild) har minst sagt varit kraftiga.
🏦
 Stadsarkitekten Torleif Falk som har varit rådgivare till projektet vill nu nyansera debatten och kanske lugna en del skeptiker.
-Den här byggnaden kommer få en väldigt detaljerad och hantverksmässig fasad med återbrukat tegel. Det kommer påminna om det vi ser och tycker så mycket om i äldre arkitektur, Säger han.
🏦
Samtidigt vill han poängtera att detaljplanen har en stor påverkan på byggnadens design och att många förslag har behövt skrotas på grund av det.
-Det är inte så mycket att välja på, om man säger så. Det har funnits förslag  som mer liknar någon från 1800-talet, men sånt är inte möjligt inom den här detaljplanen.
🏦
Vilken tycker du är Stockholms vackraste byggnad? 

Foto: Anna-Karin Lodin / Sveriges Radio",0,"01/19/2026 07:00",https://www.instagram.com/p/DTsk6y3DAT8/,"IG carousel",,Livstid,29978,14571,165,15,3,30,12
18086570477026357,17841401025644590,p4stockholm,"P4 Stockholm","P4 Stockholm kunde avslöja hur flera mäklare försökte blåsa 87-åriga Karin och sälja hennes lägenhet på Kungsholmen för två miljoner under marknadspris.
🏢
Har du råkat ut för samma sak eller vet mer? Eller har du tips om nästa stora granskning?
🏢
Hör av dig till reporter Thomas Heldmark på
thomas.heldmark@sverigesradio.se
🏢
Video: Minja Sandlin/Sveriges Radio",0,"01/19/2026 02:29",https://www.instagram.com/reel/DTsF1S1DLmZ/,"IG reel",,Livstid,15740,11301,130,14,2,6,6
17907423513164616,17841401025644590,p4stockholm,"P4 Stockholm","P4 Stockholm kan avslöja att två mäklare får sparken efter att de fått 87-åriga Karin att sälja sin sekelskifteslägenhet på Kungsholmen till underpris. En av mäklarna uppvaktade Karin under flera år och när hon väl bestämt sig gick det snabbt. 💼 Mäklaren ordnade så att det bara fanns en spekulant: hans egen bror. 💼 Brodern kunde då köpa lägenheten med balkong på Kungsholmen för omkring två miljoner under marknadspris. 💼 Lyssna på hela P4 Stockholms granskning ”Mäklarbröderna” som finns på både webben och i appen Sveriges Radio.
💼
Reporter bakom granskningen: Thomas Heldmark/Sveriges Radio
💼
Foto: Thomas Heldmark/Sverige Radio, TT, Privat
💼
Video: Minja Sandlin/Sveriges Radio",48,"01/19/2026 01:52",https://www.instagram.com/reel/DTsBZRejBeO/,"IG reel",,Livstid,39691,26684,682,174,15,59,55
18358270744167225,17841401025644590,p4stockholm,"P4 Stockholm","För de flesta är tältning förknippat med sommar och värme men inte för stockholmaren Josef Alisson. Han ger sig ut i vinterkylan med sitt tält och tillbringar titt som tätt nätter i snön.
⛺️
""Jag älskar att tälta i kyla på vintern"", säger Josef.
⛺️
Inuti finns en kamin som värmer upp tältet och som håller honom varm. Intresset tog fart redan i tonåren när han mådde dåligt av mörkret under vinterhalvåret.
⛺️
""När jag var 17 år blev jag deprimerad, det var vinter och mörkt men sen bestämde jag mig för att hitta någonting. Jag gick och pimplade och tältade och mådde jättebra, så jag har hittat min grej för att må bra på vintern.""
⛺️
Foto: Anna-Karin Lodin/Sveriges Radio",0,"01/18/2026 10:05",https://www.instagram.com/p/DTqVRBbgJ-k/,"IG carousel",,Livstid,19062,8346,189,5,1,2,8
18123768565542827,17841401025644590,p4stockholm,"P4 Stockholm","AIK och Djurgården Hockey vill ta över driften av Hovet. 

Idag är det bolaget Stockholm Live som driver Hovet och som säljer mat och dryck i arenan men det vill AIK och Djurgården ändra på.

""Åt det hållet måste det gå. Det är den enda vägen som kommer vara  hållbar långsiktigt"", säger Stefan Gustavson, VD för AIK Hockey. 

Matthias Sånemyr, VD för Djurgården Hockey, ser en möjlighet att stärka den egna ekonomin för att kunna konkurrera med andra elitklubbar ute i landet. Han menar att många spelare i Stockholm lämnar staden för bättre förutsättningar på andra håll i landet. 

 Jan Valeskog är socialdemokratiskt idrottsborgarråd i Stockholms stad. Han vill inte kommentera klubbarnas utspel om att få driva Hovet, utan hänvisar till att Hovet är under utredning under hela 2026 så därför avstår han en kommentar i nuläget.

Foto: Jessica Gow / TT.",0,"01/18/2026 04:00",https://www.instagram.com/p/DTprgscD4E6/,"IG image",,Livstid,9078,5700,104,10,0,0,6
17981322248791436,17841401025644590,p4stockholm,"P4 Stockholm","Skådespelaren Claudia Galli har gett sig själv ett nyårslöfte att rensa ut tio prylar om dagen ur sitt hem under hela januari. Det innebär att hon i slutet av månaden har gjort sig av med totalt 310 saker.
🧦🖼️🔋
""Det kan vara en tavla, ett par gamla strumpor, två ljuslyktor som jag inte tycker om färgen på längre, batterier eller kapsylöppnare"", säger Claudia som exempel på vad hon rensat ut under en av dagarna.
🧦🖼️🔋
Rensningen har haft en positiv effekt på henne och skapat ett hem med mindre stress, och hon uppmanar andra att testa om man är sugen på att bli av med saker som man ändå inte använder eller har ett överflöd av.
🧦🖼️🔋
""Börja med att ta skåp för skåp, om man plockar ut allt så är det vissa saker som man kommer känna att man inte vill lägga tillbaka"", säger hon.
🧦🖼️🔋
Foto: Rosanna Lindén/Sveriges Radio",0,"01/17/2026 23:57",https://www.instagram.com/p/DTpPr7zDVN2/,"IG image",,Livstid,37867,24753,295,74,2,5,37
17958528494898878,17841401025644590,p4stockholm,"P4 Stockholm","Ny rekordförsäljning i den damallsvenska fotbollen. 
⚽⚽⚽
Hammarby fotboll säljer anfallaren Ellen Wangerheim, som lämnar Sverige för engelska storklubben Manchester United. 
⚽⚽⚽
Enligt Fotbollskanalen får Hammarby runt sju miljoner kronor för försäljningen, vilket innebär en nytt transferrekord i damallsvenskan.

Foto: Christine Olsson / TT.",0,"01/17/2026 05:15",https://www.instagram.com/p/DTnPTUrlZEC/,"IG image",,Livstid,8909,5713,99,0,0,0,0
18109466590632321,17841401025644590,p4stockholm,"P4 Stockholm","Arkitekturkritikern Mark Isitt sågar nya Nobel Center:

""Man ska vara väldigt försiktig med att kritisera byggnader innan man verkligen har satt sig in i dem. Men vill du ha en spontan kommentar? Jag tycker det är skit"", säger han.
🛠
Han hade önskat mer mod, starkare uttryck och nytänk. Så som KF-huset och Glashuset intill signalerade när de var nybyggda på 30 respektive 70-talet.
🛠
Foto: Sveriges Radio, Onirism/Nobel Prize Outreach",0,"01/17/2026 03:09",https://www.instagram.com/p/DTnA9MvjLvP/,"IG image",,Livstid,61010,36265,689,97,5,49,69
18099271426868681,17841401025644590,p4stockholm,"P4 Stockholm","I Upplands Väsby startar kommunen en insamling av redan använda finkläder, så att de kan komma till nytta igen. Initiativet uppskattas av eleverna Julia och Amber som går i nian.
👗
""Det är jättedyrt att köpa en klänning, så det är jättebra att vi kan ge möjligheten till andra"", säger Julia.
👔
Julia och Ambers skola är en av hittills fem skolor i kommunen som deltar. Insamlingen sker i Väsby centrum där allmänheten kan lämna in sina begagnade finkläder.
👗
Och Julia hoppas att det här kan hjälpa elever som känner stress och oro. 
👔
""Det handlar mycket om pengar, man vill bli perfekt för det är din dag. Så det är lite stressigt när man tänker på det"", säger hon.

Foto: Anna-Karin Lodin/Sveriges Radio",0,"01/17/2026 00:00",https://www.instagram.com/p/DTmrQB5gu1T/,"IG image",,Livstid,13327,8276,89,2,0,0,5
17961352047031505,17841401025644590,p4stockholm,"P4 Stockholm","Artisten Ida-Lova Lind från Stockholm kammar hem vinsten för ""Årets låt"" på P3 Guld-galan under fredagskvällen för sin låt ""Svagare än jag"".
🎤
""Fan va ni är grymma, och här kommer jag med något skit jag har skrivit hemma på min gitarr i mitt fönster och så tror ni på det. Jag hade aldrig stått här utan er"", säger en glad Ida-Lova på scenen efter vinsten.
🎤
Kategorin är den enda på årets gala som avgörs av publiken, och hon vann över bidrag som Midnight sun med Zara Larsson, Backspegeln med Veronica Maggio och Tusen spänn med Tjuvjakt och Fanny Avonne.
🎤
Foto: Jessica Gow/TT",0,"01/16/2026 12:20",https://www.instagram.com/p/DTlbOFlDaKu/,"IG image",,Livstid,25207,16048,298,4,4,8,10
17945730192087702,17841401025644590,p4stockholm,"P4 Stockholm","❄️🚛 Snökaos i Hammarbyhöjden 
Det är tufft för många just nu och sophämtarna är inget undantag. 
Meterhöga snövallar längs vägar och trottoarer gör jobbet nästan omöjligt.

Sophämtaren Johan Holmgren berättar om millimeterpassning och hur snöröjningen med småtraktorer inte räcker till för mängderna snö.

”Lastmaskiner och lastbilar är det enda sättet att hantera så här mycket snö,” säger Holmgren som aldrig tidigare upplevt liknande problem under sin 20-åriga karriär.

Hur tar du dig fram i snön?

Foto: Rosanna Lindén",0,"01/16/2026 05:00",https://www.instagram.com/p/DTkoyJojRTC/,"IG image",,Livstid,15119,9734,150,8,0,6,4
17995759004856232,17841401025644590,p4stockholm,"P4 Stockholm","Säg hej till Tullverkets nya kollega i kampen mot organiserad brottslighet och penningtvätt.
💵🐕
Den 3-åriga Labradoren Ranger är Tullverkets eller ska man säga GUllverkets första sökhund som enbart är tränad för att nosa rätt på olagliga kontanter.
💵🐕
Nyexaminerad Ranger jobbar på Arlanda och belönas med sin favoritleksak, studsande bollar när han nosar rätt på sedlarna.
💵🐕
Numer finns det även sedelhundar på Landvetter och vid norska gränsen  och fler ska utbildas under året, en av dessa är Valpen Castro.

Foto: Tullverket",0,"01/16/2026 03:47",https://www.instagram.com/p/DTkgdmCjSef/,"IG carousel",,Livstid,24986,11456,623,104,2,11,15
18076099190056913,17841401025644590,p4stockholm,"P4 Stockholm","🧊🧊 Snö och is från tak i Stockholm riskerar att falla ner snabbare än takskottarna hinner röja undan, särskilt med helgens stigande temperaturer.

""När det blir plusgrader börjar snö och is röra på sig. Det ser lite läskigt ut nu inför helgen när det blir ännu fler plusgrader, då kommer det att röra på sig ordentligt"", säger takentreprenören Jonathan Taylor, som undersöker rasrisken på tak i Stockholm. 

Han varnar för att stora istappar kan orsaka allvarliga skador om de träffar fotgängare och uppmanar därför folk att se upp. 

”Som det ser ut nu kommer man inte att hinna skotta alla tak. Ha inte bråttom och var uppmärksam på tak över gångstråk”, säger Jonathan Taylor. 

Foto: Amela Mahovic/Sveriges Radio.",0,"01/15/2026 08:47",https://www.instagram.com/p/DTid8upjEjx/,"IG image",,Livstid,12507,8433,57,6,0,1,4
18061896431291385,17841401025644590,p4stockholm,"P4 Stockholm","Idag är det Tulpanens dag och vi bad er lyssnare önska vem som borde firas med en bukett dagen till ära.
🌷
Vår reporter Rosanna Lindén fick agera blommbud och överraska födelsedagsbarnet Malin, mitt i jobbfikan.
🌷
Tulpanerna kommer från bästa kompisen Kristin som var snabbast av alla med sin motivering till oss: 
”Hon är världens bästa vän och jag är så glad och tacksam för att hon funnits vid min sida i snart 35 år nu.” 
 
Grattis Malin och glad tulpandag till er alla!🌷

Foto: Rosanna Lindén/Sveriges Radio",24,"01/15/2026 06:28",https://www.instagram.com/reel/DTiNXDcjObh/,"IG reel",,Livstid,46505,33367,443,17,10,4,19
18065769182221483,17841401025644590,p4stockholm,"P4 Stockholm","Nu är det klart hur nya Nobel center vid Slussen kommer se ut och exakt var det kommer ligga.
🏗
""Det kommer bli som ett nytt kvarter på söder"", säger Hanna Stjärne som är VD för Nobelstiftelsen. 
🔨
Det nya huset kommer byggas längs Stadsgårdskajen vid Slussen, med blicken mot Gamla stan, Skeppsholmen och Djurgården.
🏗
""Det här är en plats som varit präglad av att det är en stor genomfartsled, nu kommer man däcka vägen och ovanpå kommer huset byggas, tillsammans med en park och ytterligare ett hus"", säger Hanna Stjärne.
🔨
Byggstart är planerad till 2027 och invigning 2031, samma år som Nobelpriset firar 130 år.

Foto: Onirism/Nobel Prize Outreach",0,"01/15/2026 04:27",https://www.instagram.com/p/DTiAMYTisoH/,"IG image",,Livstid,52844,30693,558,371,13,125,62
18123238648550712,17841401025644590,p4stockholm,"P4 Stockholm","Katthemmen får inte tillräcklig ersättning för sitt arbete, det konstaterar lantbruksuniversitetet i en ny rapport.
- Vi måste förlita oss på att folk skänker pengar och volontärer. 
Säger Ewe Edström ordförande  för Stockholms katthem
🐈
Enligt deras egna beräkningar går de runt 15-20 tusen kronor back per katt, främst på grund av dyra veterinärkostnader.
 📝
I rapporten framkommer det att länsstyrelsen betalar alldeles för lite pengar till katthemmen för det ansvar de tar för katter som saknar ett hem.
🐈
Men på länsstyrelsen Stockholm håller enhetschefen för djurskydd inte alls med om situationen som beskriv i rapporten. Men säger att man är öppen för att samtala med katthemmen om saken.

Foto: Johanna Sjöqvist Harland/ Sveriges Radio",0,"01/14/2026 22:58",https://www.instagram.com/p/DThaj3NgLXk/,"IG image",,Livstid,30022,19065,552,34,1,11,25
18162730975403008,17841401025644590,p4stockholm,"P4 Stockholm","Byggmästaren och konstsamlaren Sven-Harry Karlsson är död, meddelar Sven-Harrys konstmuseum.

Sven-Harry föddes den 8 december 1931 i Lund och somnade stilla in 12 januari 2026. Han sörjs nu har familj och vänner.

2011 öppnade Sven-Harrys konstmuseum vid Vasaparken i Stockholm, där hans omfattande samling visas. Museet beskriver honom som en engagerad filantrop.

Sven-Harry Karlsson blev 94 år gammal.

Foto: Anders Wiklund/TT",0,"01/14/2026 06:24",https://www.instagram.com/p/DTfo4IxAuM5/,"IG image",,Livstid,53857,38109,401,37,3,8,51
